,Country,Year,Total_Energy_Consumption_EJ,Energy Consumption EJ,Fuel type,Region,Income group,"GDP (nominal, 2023)",GDP (abbrev.),GDP growth,Population -2023,GDP per capita,Share of World GDP
214,Canada,1992,11.16621093,3.355085135,Hydropower,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
215,Canada,1992,11.16621093,0.817430079,Nuclear Energy,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
216,Canada,1992,11.16621093,3.371388197,Oil,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
217,Canada,1992,11.16621093,2.18506e-05,Solar,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
218,Canada,1992,11.16621093,0.000628065,Wind,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
219,Canada,1993,11.44802387,0.994714975,Coal,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
220,Canada,1993,11.44802387,4.754304886,Natural gas,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
221,Canada,1993,11.44802387,0.055356652,Geo Biomass & other,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
222,Canada,1993,11.44802387,3.430018902,Hydropower,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
223,Canada,1993,11.44802387,0.952903211,Nuclear Energy,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
224,Canada,1993,11.44802387,3.414886236,Oil,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
225,Canada,1993,11.44802387,2.18506e-05,Solar,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
226,Canada,1993,11.44802387,0.000628065,Wind,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
227,Canada,1994,11.88416085,1.05468905,Coal,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
228,Canada,1994,11.88416085,5.146095753,Natural gas,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
229,Canada,1994,11.88416085,0.065883264,Geo Biomass & other,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
230,Canada,1994,11.88416085,3.490075588,Hydropower,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
231,Canada,1994,11.88416085,1.093870997,Nuclear Energy,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
232,Canada,1994,11.88416085,3.487888813,Oil,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
233,Canada,1994,11.88416085,2.18506e-05,Solar,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
234,Canada,1994,11.88416085,0.000628065,Wind,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
235,Canada,1995,12.17479295,1.102440953,Coal,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
236,Canada,1995,12.17479295,5.498684883,Natural gas,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
237,Canada,1995,12.17479295,0.08202789,Geo Biomass & other,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
238,Canada,1995,12.17479295,3.55611968,Hydropower,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
239,Canada,1995,12.17479295,0.992537618,Nuclear Energy,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
240,Canada,1995,12.17479295,3.659929514,Oil,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
241,Canada,1995,12.17479295,4.08998e-05,Solar,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
242,Canada,1995,12.17479295,0.000628065,Wind,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
243,Canada,1996,12.50652949,1.12509501,Coal,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
244,Canada,1996,12.50652949,5.541050911,Natural gas,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
245,Canada,1996,12.50652949,0.086517207,Geo Biomass & other,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
246,Canada,1996,12.50652949,3.774689913,Hydropower,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
247,Canada,1996,12.50652949,0.941032231,Nuclear Energy,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
248,Canada,1996,12.50652949,3.750376225,Oil,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
249,Canada,1996,12.50652949,6.27504e-05,Solar,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
250,Canada,1996,12.50652949,0.00066,Wind,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
251,Canada,1997,12.5684829,1.175889969,Coal,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
252,Canada,1997,12.5684829,5.750312328,Natural gas,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
253,Canada,1997,12.5684829,0.09386865,Geo Biomass & other,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
254,Canada,1997,12.5684829,3.711750746,Hydropower,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
255,Canada,1997,12.5684829,0.837172031,Nuclear Energy,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
256,Canada,1997,12.5684829,3.865264177,Oil,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
257,Canada,1997,12.5684829,7.39559e-05,Solar,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
258,Canada,1997,12.5684829,0.00066,Wind,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
259,Canada,1998,12.3882094,1.257176995,Coal,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
260,Canada,1998,12.3882094,5.961747646,Natural gas,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
261,Canada,1998,12.3882094,0.103280939,Geo Biomass & other,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
262,Canada,1998,12.3882094,3.52216363,Hydropower,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
263,Canada,1998,12.3882094,0.72519356,Nuclear Energy,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
264,Canada,1998,12.3882094,3.939918518,Oil,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
265,Canada,1998,12.3882094,0.000107572,Solar,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
266,Canada,1998,12.3882094,0.00066,Wind,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
267,Canada,1999,12.78327279,1.208485007,Coal,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
268,Canada,1999,12.78327279,6.139447212,Natural gas,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
269,Canada,1999,12.78327279,0.102774084,Geo Biomass & other,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
270,Canada,1999,12.78327279,3.672589064,Hydropower,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
271,Canada,1999,12.78327279,0.745494604,Nuclear Energy,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
272,Canada,1999,12.78327279,4.015986443,Oil,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
273,Canada,1999,12.78327279,0.000141188,Solar,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
274,Canada,1999,12.78327279,0.001724516,Wind,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
275,Canada,2000,13.13096233,1.27867806,Coal,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
276,Canada,2000,13.13096233,6.346968174,Natural gas,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
277,Canada,2000,13.13096233,0.102474079,Geo Biomass & other,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
278,Canada,2000,13.13096233,3.797768593,Hydropower,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
279,Canada,2000,13.13096233,0.738483846,Nuclear Energy,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
280,Canada,2000,13.13096233,3.993053436,Oil,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
281,Canada,2000,13.13096233,0.000174805,Solar,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
282,Canada,2000,13.13096233,0.002810323,Wind,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
283,Canada,2001,12.85955214,1.328842998,Coal,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
284,Canada,2001,12.85955214,6.45909214,Natural gas,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
285,Canada,2001,12.85955214,0.111151718,Geo Biomass & other,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
286,Canada,2001,12.85955214,3.506178617,Hydropower,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
287,Canada,2001,12.85955214,0.772948027,Nuclear Energy,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
288,Canada,2001,12.85955214,4.105667114,Oil,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
289,Canada,2001,12.85955214,0.000207068,Solar,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
290,Canada,2001,12.85955214,0.003479516,Wind,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
291,Canada,2002,13.29621406,1.336577058,Coal,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
292,Canada,2002,13.29621406,6.506012917,Natural gas,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
293,Canada,2002,13.29621406,0.115449183,Geo Biomass & other,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
294,Canada,2002,13.29621406,3.67010951,Hydropower,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
295,Canada,2002,13.29621406,0.756243467,Nuclear Energy,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
296,Canada,2002,13.29621406,4.258987427,Oil,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
297,Canada,2002,13.29621406,0.000238914,Solar,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
298,Canada,2002,13.29621406,0.004255661,Wind,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
299,Canada,2003,13.35967651,1.333287001,Coal,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
300,Canada,2003,13.35967651,6.337691784,Natural gas,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
301,Canada,2003,13.35967651,0.108222939,Geo Biomass & other,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
302,Canada,2003,13.35967651,3.50944519,Hydropower,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
303,Canada,2003,13.35967651,0.745099902,Nuclear Energy,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
304,Canada,2003,13.35967651,4.417874813,Oil,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
305,Canada,2003,13.35967651,0.000237932,Solar,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
306,Canada,2003,13.35967651,0.007203908,Wind,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
307,Canada,2004,13.56504337,1.259474993,Coal,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
308,Canada,2004,13.56504337,6.362467289,Natural gas,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
309,Canada,2004,13.56504337,0.112672985,Geo Biomass & other,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
310,Canada,2004,13.56504337,3.510526657,Hydropower,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
311,Canada,2004,13.56504337,0.893521667,Nuclear Energy,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
312,Canada,2004,13.56504337,4.61131525,Oil,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
313,Canada,2004,13.56504337,0.000147965,Solar,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
314,Canada,2004,13.56504337,0.00980338,Wind,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
315,Canada,2005,13.65572082,1.254042029,Coal,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
316,Canada,2005,13.65572082,6.449488163,Natural gas,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
317,Canada,2005,13.65572082,0.105213426,Geo Biomass & other,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
318,Canada,2005,13.65572082,3.731144428,Hydropower,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
319,Canada,2005,13.65572082,0.904108763,Nuclear Energy,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
320,Canada,2005,13.65572082,4.48441267,Oil,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
321,Canada,2005,13.65572082,0.000175241,Solar,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
322,Canada,2005,13.65572082,0.016157774,Wind,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
323,Canada,2006,13.5790196,1.214759946,Coal,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
324,Canada,2006,13.5790196,6.458306313,Natural gas,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
325,Canada,2006,13.5790196,0.102715455,Geo Biomass & other,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
326,Canada,2006,13.5790196,3.614785671,Hydropower,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
327,Canada,2006,13.5790196,0.956247568,Nuclear Energy,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
328,Canada,2006,13.5790196,4.523088455,Oil,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
329,Canada,2006,13.5790196,0.000215113,Solar,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
330,Canada,2006,13.5790196,0.025332741,Wind,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
331,Canada,2007,14.09704011,1.269971013,Coal,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
332,Canada,2007,14.09704011,6.288448334,Natural gas,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
333,Canada,2007,14.09704011,0.10332489,Geo Biomass & other,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
334,Canada,2007,14.09704011,3.742178917,Hydropower,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
335,Canada,2007,14.09704011,0.906796753,Nuclear Energy,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
336,Canada,2007,14.09704011,4.644444466,Oil,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
337,Canada,2007,14.09704011,0.000264665,Solar,North America,High income,2142470000000,$2.142 trillion,0.0125,39299105,54517,0.0202
